Tipo Muert.,Zona,Subzona,Area del Hecho,Lugar,Fecha Infraccion,Tipo Arma,Presunta Motivacion Observacion,Sexo,Estado Civil,Nacionalidad,Instruccion
HOMICIDIO,ZONA 9,D.M. QUITO,URBANO,VIA PUBLICA,2016-02-21,CUCHILLO            ,RIÑAS,HOMBRE,CASADO,ECUADOR,BASICA
ASESINATO,ZONA 2,NAPO,URBANO,CANCHAS DE USO MULTIPLE,2016-02-21,CUCHILLO            ,ROBO A PERSONAS,HOMBRE,CASADO,ECUADOR,SUPERIOR
ASESINATO,ZONA 7,EL ORO,URBANO,TRANSPORTE PUBLICO,2016-02-21,PISTOLA             ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 7,EL ORO,URBANO,CASA/VILLA,2016-02-21,OTRO,AMENAZA,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 3,CHIMBORAZO,URBANO,CASA/VILLA,2016-02-21,OBJETO CONTUSO,SENTIMENTAL,HOMBRE,DIVORCIADO,ECUADOR,BASICA
ASESINATO,ZONA 1,ESMERALDAS,URBANO,PARQUES Y PLAZAS,2016-02-22,REPETIDORA          ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,CASA/VILLA,2016-02-22,NINGUNA,ROBO A PERSONAS,MUJER,SOLTERO,ECUADOR,ESPECIAL
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,SALAS DE BELLEZA,2016-02-22,CINTA DE EMBALAJE,ROBO A PERSONAS,MUJER,SOLTERO,ECUADOR,PRIMARIA
HOMICIDIO,ZONA 9,D.M. QUITO,URBANO,CASA/VILLA,2016-02-23,CUCHILLO            ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,PRIMARIA
ASESINATO,ZONA 4,MANABI,RURAL,CASA/VILLA,2016-02-14,REVOLVER            ,ACTOS DE ODIO,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 8,D.M. GUAYAQUIL,RURAL,HACIENDAS,2016-02-22,CORTO PUNZANTE,AMENAZA,HOMBRE,SOLTERO,ECUADOR,PRIMARIA
ASESINATO,ZONA 5,LOS RIOS,RURAL,FINCA,2016-02-23,CORTO PUNZANTE,ROBO DE CARROS,HOMBRE,CASADO,ECUADOR,BASICA
ASESINATO,ZONA 5,SANTA ELENA,RURAL,TERRENO BALDIO,2016-02-22,PALO,VIOLACION SEXUAL (DESCONOCIDO),MUJER,SOLTERO,ARGENTINA,
ASESINATO,ZONA 6,MORONA SANTIAGO,RURAL,FINCA,2016-02-23,MACHETE             ,EMOCIONAL,MUJER,CASADO,ECUADOR,BASICA
ASESINATO,ZONA 5,GUAYAS,URBANO,CASA/VILLA,2016-02-25,CUCHILLO            ,ROBO A DOMICILIOS,HOMBRE,SOLTERO,ECUADOR,SECUNDARIA
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2016-02-26,CORTO PUNZANTE,RIÑAS,HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
FEMICIDIO,ZONA 7,EL ORO,URBANO,CASA/VILLA,2016-02-23,CUCHILLO            ,SENTIMENTAL,MUJER,SOLTERO,ECUADOR,PRIMARIA
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,SALAS DE BELLEZA,2016-02-26,OBJETO CONTUSO,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,INTERIOR DE VEHICULO PARTICULAR,2016-02-27,PISTOLA             ,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 5,SANTA ELENA,RURAL,TERRENO BALDIO,2016-02-22,CUCHILLO            ,VIOLACION SEXUAL (DESCONOCIDO),MUJER,SOLTERO,ARGENTINA,
ASESINATO,ZONA 1,ESMERALDAS,URBANO,VIA PUBLICA,2016-02-28,MACHETE             ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 7,EL ORO,RURAL,VIA PUBLICA,2016-02-29,PISTOLA             ,AMENAZA,MUJER,SOLTERO,ECUADOR,BACHILLERATO
HOMICIDIO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2016-03-01,REVOLVER            ,ROBO A PERSONAS,HOMBRE,SOLTERO,ECUADOR,SUPERIOR
ASESINATO,ZONA 4,MANABI,URBANO,VIA PUBLICA,2016-03-02,OBJETO CONTUSO,RIÑAS,HOMBRE,CASADO,ECUADOR,PRIMARIA
ASESINATO,ZONA 5,SANTA ELENA,URBANO,CASA/VILLA,2016-03-03,CUCHILLO            ,SENTIMENTAL,HOMBRE,SOLTERO,ECUADOR,NINGUNA
ASESINATO,ZONA 5,SANTA ELENA,URBANO,CASA/VILLA,2016-03-03,CUCHILLO            ,SENTIMENTAL,HOMBRE,SOLTERO,ECUADOR,NINGUNA
ASESINATO,ZONA 1,ESMERALDAS,RURAL,COVACHA/CHOZA,2016-03-04,CUCHILLO            ,SECUESTRO,HOMBRE,SOLTERO,ECUADOR,NINGUNA
ASESINATO,ZONA 9,D.M. QUITO,URBANO,VIA PUBLICA,2016-03-04,CUCHILLO            ,ROBO A PERSONAS,HOMBRE,CASADO,ECUADOR,BASICA
HOMICIDIO,ZONA 9,D.M. QUITO,URBANO,VIA PUBLICA,2016-03-05,CUCHILLO            ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,NINGUNA
ASESINATO,ZONA 5,LOS RIOS,RURAL,VIA PUBLICA,2016-03-05,PISTOLA             ,ACTOS DE ODIO,HOMBRE,SOLTERO,ECUADOR,NINGUNA
ASESINATO,ZONA 3,TUNGURAHUA,URBANO,TERRENO BALDIO,2016-03-06,NAVAJA,RIÑAS,HOMBRE,SOLTERO,ECUADOR,BASICA
FEMICIDIO,ZONA 5,SANTA ELENA,RURAL,CASA/VILLA,2016-03-05,CUCHILLO            ,SENTIMENTAL,MUJER,EN UNION DE HECHO,ECUADOR,BASICA
HOMICIDIO,ZONA 7,EL ORO,URBANO,VIA PUBLICA,2016-03-05,REVOLVER            ,ROBO A PERSONAS,HOMBRE,SOLTERO,ECUADOR,BASICA
HOMICIDIO,ZONA 5,LOS RIOS,URBANO,CASA/VILLA,2016-03-06,CUCHILLO            ,SENTIMENTAL,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2016-03-06,REVOLVER            ,AMENAZA,HOMBRE,SOLTERO,ECUADOR,NINGUNA
ASESINATO,ZONA 4,SANTO DOMINGO DE LOS TSACHILAS,RURAL,FINCA,2016-03-06,ROCA,AMENAZA,HOMBRE,SOLTERO,ECUADOR,PRIMARIA
ASESINATO,ZONA 9,D.M. QUITO,URBANO,CASA/VILLA,2016-03-07,CUCHILLO            ,SENTIMENTAL,MUJER,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,CASA/VILLA,2016-03-07,REVOLVER            ,AMENAZA,HOMBRE,SOLTERO,ECUADOR,INICIAL
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2016-03-07,PISTOLA             ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,NINGUNA
ASESINATO,ZONA 1,ESMERALDAS,URBANO,VIA PUBLICA,2016-03-09,PALO,EMOCIONAL,HOMBRE,SOLTERO,ECUADOR,BASICA
HOMICIDIO,ZONA 9,D.M. QUITO,URBANO,VIA PUBLICA,2016-03-06,CUCHILLO            ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 6,MORONA SANTIAGO,RURAL,CASA/VILLA,2016-03-09,CARTUCHERA          ,MALTRATO,HOMBRE,CASADO,ECUADOR,BASICA
ASESINATO,ZONA 9,D.M. QUITO,URBANO,VIA PUBLICA,2016-03-11,CUCHILLO            ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,NINGUNA
HOMICIDIO,ZONA 1,SUCUMBIOS,RURAL,VIA PUBLICA,2016-03-12,CORTO PUNZANTE,RIÑAS,HOMBRE,SOLTERO,ECUADOR,SECUNDARIA
ASESINATO,ZONA 1,ESMERALDAS,URBANO,VIA PUBLICA,2016-03-13,CUCHILLO            ,AMENAZA,HOMBRE,SOLTERO,ECUADOR,BASICA
HOMICIDIO,ZONA 9,D.M. QUITO,URBANO,VIA PUBLICA,2016-03-12,CUCHILLO            ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,INICIAL
ASESINATO,ZONA 5,LOS RIOS,URBANO,PARQUES Y PLAZAS,2016-03-13,CUCHILLO            ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,PRIMARIA
ASESINATO,ZONA 1,ESMERALDAS,RURAL,VIA PUBLICA,2016-03-13,MACHETE             ,SENTIMENTAL,HOMBRE,SOLTERO,ECUADOR,PRIMARIA
ASESINATO,ZONA 4,MANABI,RURAL,OTROS CENTROS DE DIVERSIÓN,2016-03-12,MACHETE             ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 5,LOS RIOS,RURAL,HACIENDAS,2016-03-11,CORTO PUNZANTE,RIÑAS,HOMBRE,CASADO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 4,MANABI,URBANO,CASA/VILLA,2016-03-14,CUCHILLO            ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
FEMICIDIO,ZONA 9,D.M. QUITO,URBANO,BOSQUE Y RESERVAS ECOLOGICAS,2016-03-10,SOGA,MALTRATO,MUJER,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 1,ESMERALDAS,RURAL,VIA PUBLICA,2016-03-14,CARTUCHERA          ,ACTOS DE ODIO,HOMBRE,SOLTERO,ECUADOR,SUPERIOR
ASESINATO,ZONA 4,SANTO DOMINGO DE LOS TSACHILAS,URBANO,QUEBRADAS,2016-03-15,MACHETE             ,AMENAZA,HOMBRE,SOLTERO,ECUADOR,NINGUNA
HOMICIDIO,ZONA 1,SUCUMBIOS,URBANO,CASA/VILLA,2016-03-16,CUCHILLO            ,MALTRATO,HOMBRE,SOLTERO,COLOMBIA,
ASESINATO,ZONA 2,NAPO,RURAL,VIA PUBLICA,2016-03-16,PALO,ROBO A PERSONAS,HOMBRE,SOLTERO,ECUADOR,NINGUNA
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2016-03-16,PISTOLA             ,RIÑAS,MUJER,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 7,EL ORO,URBANO,VIA PUBLICA,2016-02-06,PISTOLA             ,AMENAZA,HOMBRE,CASADO,ECUADOR,BASICA
ASESINATO,ZONA 4,MANABI,RURAL,FINCA,2016-03-17,MACHETE             ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 1,SUCUMBIOS,RURAL,FINCA,2016-03-18,REVOLVER            ,SECUESTRO,HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 3,COTOPAXI,URBANO,CENTROS DE REHABILITACION SOCIAL,2016-03-07,CUCHILLO            ,AMENAZA,HOMBRE,CASADO,ECUADOR,BACHILLERATO
HOMICIDIO,ZONA 4,MANABI,RURAL,VIA PUBLICA,2016-03-16,PISTOLA             ,ROBO DE CARROS,HOMBRE,CASADO,ECUADOR,SUPERIOR
ASESINATO,ZONA 4,MANABI,URBANO,TERRENO BALDIO,2016-03-18,OTRO,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,SOLTERO,ECUADOR,PRIMARIA
ASESINATO,ZONA 4,MANABI,URBANO,TERRENO BALDIO,2016-03-18,OTRO,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,SOLTERO,ECUADOR,INICIAL
HOMICIDIO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2016-03-18,PISTOLA             ,ROBO A PERSONAS,HOMBRE,CASADO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 1,ESMERALDAS,URBANO,CEMENTERIOS,2016-03-18,CUCHILLO            ,AMENAZA,HOMBRE,SOLTERO,ECUADOR,PRIMARIA
HOMICIDIO,ZONA 1,ESMERALDAS,RURAL,VIA PUBLICA,2016-03-20,MACHETE             ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 5,LOS RIOS,URBANO,VIA PUBLICA,2016-03-18,CARTUCHERA          ,ROBO A PERSONAS,HOMBRE,SOLTERO,ECUADOR,BASICA
HOMICIDIO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2016-03-20,OBJETO CONTUSO,RIÑAS,HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
HOMICIDIO,ZONA 9,D.M. QUITO,URBANO,TERRENO BALDIO,2016-03-20,CUCHILLO            ,RIÑAS,HOMBRE,DIVORCIADO,ECUADOR,BASICA
ASESINATO,ZONA 4,SANTO DOMINGO DE LOS TSACHILAS,RURAL,FINCA,2016-03-19,PRENDA TEXTIL,AMENAZA,HOMBRE,SOLTERO,ECUADOR,NINGUNA
ASESINATO,ZONA 5,GUAYAS,URBANO,RIO,2016-03-20,CUCHILLO            ,AMENAZA,HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 5,GUAYAS,RURAL,HACIENDAS,2016-03-21,PISTOLA             ,ROBO DE MOTOS,HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 2,PICHINCHA,RURAL,TERRENO BALDIO,2016-03-19,OBJETO CONTUSO,ROBO A PERSONAS,HOMBRE,CASADO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 4,MANABI,RURAL,FINCA,2016-03-20,CUCHILLO            ,SENTIMENTAL,MUJER,SOLTERO,ECUADOR,NINGUNA
ASESINATO,ZONA 1,SUCUMBIOS,URBANO,VIA PUBLICA,2016-03-22,CUCHILLO            ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,BASICA
FEMICIDIO,ZONA 8,D.M. GUAYAQUIL,URBANO,CASA/VILLA,2016-03-21,PISTOLA             ,MALTRATO,MUJER,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 5,LOS RIOS,URBANO,VIA PUBLICA,2016-03-24,REVOLVER            ,EMOCIONAL,HOMBRE,SOLTERO,ECUADOR,BASICA
FEMICIDIO,ZONA 5,GUAYAS,RURAL,CASA/VILLA,2016-03-25,CUCHILLO            ,VIOLACION FAMILIAR DIRECTO (PERSONA CONOCIDA),MUJER,SOLTERO,ECUADOR,PRIMARIA
ASESINATO,ZONA 5,BOLIVAR,RURAL,FINCA,2016-03-25,CUCHILLO            ,ROBO DE MOTOS,HOMBRE,CASADO,ECUADOR,BASICA
ASESINATO,ZONA 7,EL ORO,URBANO,VIA PUBLICA,2016-03-26,REVOLVER            ,ROBO A PERSONAS,HOMBRE,CASADO,ECUADOR,BASICA
ASESINATO,ZONA 1,ESMERALDAS,URBANO,VIA PUBLICA,2016-03-26,CUCHILLO            ,AMENAZA,HOMBRE,SOLTERO,ECUADOR,
HOMICIDIO,ZONA 1,IMBABURA,URBANO,VIA PUBLICA,2016-03-27,CUCHILLO            ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 6,AZUAY,URBANO,VIA PUBLICA,2016-03-27,PISTOLA             ,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,CASADO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 6,AZUAY,URBANO,VIA PUBLICA,2016-03-27,PISTOLA             ,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,SOLTERO,ECUADOR,SECUNDARIA
ASESINATO,ZONA 5,LOS RIOS,RURAL,RIO,2016-03-23,OTRO,ROBO A PERSONAS,HOMBRE,SOLTERO,OTROS,
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2016-03-28,REVOLVER            ,ROBO A PERSONAS,HOMBRE,CASADO,ECUADOR,BASICA
ASESINATO,ZONA 4,MANABI,RURAL,LAGUNA - LAGO,2016-03-27,REVOLVER            ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,ELEMENTAL
ASESINATO,ZONA 4,MANABI,RURAL,ESCUELAS,2016-03-27,REVOLVER            ,ACTOS DE ODIO,HOMBRE,SOLTERO,ECUADOR,SECUNDARIA
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2016-03-28,PISTOLA             ,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
FEMICIDIO,ZONA 9,D.M. QUITO,URBANO,CASA/VILLA,2016-03-29,CORTO PUNZANTE,SENTIMENTAL,MUJER,SOLTERO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 1,ESMERALDAS,URBANO,VIA PUBLICA,2016-03-29,REVOLVER            ,ROBO A PERSONAS,HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
HOMICIDIO,ZONA 6,AZUAY,RURAL,CASA/VILLA,2016-03-29,MACHETE             ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 4,SANTO DOMINGO DE LOS TSACHILAS,RURAL,CASA/VILLA,2016-03-18,NINGUNA,AMENAZA,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 9,D.M. QUITO,URBANO,CASA/VILLA,2016-03-26,NINGUNA,MALTRATO,HOMBRE,SOLTERO,ECUADOR,
HOMICIDIO,ZONA 4,MANABI,RURAL,RIO,2016-03-26,CUCHILLO            ,SENTIMENTAL,MUJER,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 5,LOS RIOS,RURAL,CASA/VILLA,2016-03-31,CUCHILLO            ,SENTIMENTAL,HOMBRE,SOLTERO,ECUADOR,
HOMICIDIO,ZONA 9,D.M. QUITO,URBANO,DEPARTAMENTO EN CASA O EDIFICIO,2016-04-01,CUCHILLO            ,MALTRATO,HOMBRE,EN UNION DE HECHO,NIGERIA,
ASESINATO,ZONA 4,MANABI,RURAL,VIA PUBLICA,2016-03-31,REVOLVER            ,ACTOS DE ODIO,HOMBRE,CASADO,ECUADOR,SECUNDARIA
FEMICIDIO,ZONA 1,IMBABURA,RURAL,BOSQUE Y RESERVAS ECOLOGICAS,2016-03-31,CORTO PUNZANTE,SENTIMENTAL,MUJER,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 7,LOJA,RURAL,CASA/VILLA,2016-04-02,NINGUNA,ROBO A DOMICILIOS,HOMBRE,SOLTERO,ECUADOR,PRIMARIA
HOMICIDIO,ZONA 9,D.M. QUITO,URBANO,VIA PUBLICA,2016-04-02,CUCHILLO            ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,BASICA
HOMICIDIO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2016-04-02,REVOLVER            ,ROBO A PERSONAS,MUJER,CASADO,ECUADOR,SUPERIOR
ASESINATO,ZONA 5,GUAYAS,URBANO,VIA PUBLICA,2016-04-02,REVOLVER            ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 4,MANABI,URBANO,VIA PUBLICA,2016-03-28,OBJETO CONTUSO,RIÑAS,MUJER,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 9,D.M. QUITO,URBANO,CASA/VILLA,2016-04-05,CUCHILLO            ,ROBO A PERSONAS,HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,CASA/VILLA,2016-04-04,CUERDA,SENTIMENTAL,HOMBRE,CASADO,ECUADOR,BASICA
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2016-04-05,PISTOLA             ,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2016-04-06,REVOLVER            ,SENTIMENTAL,HOMBRE,SOLTERO,ECUADOR,PRIMARIA
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2016-03-20,CARTUCHERA          ,ROBO A PERSONAS,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,ALMACENES,2016-04-07,PISTOLA             ,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,SALAS DE BELLEZA,2016-04-08,PISTOLA             ,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,SOLTERO,ECUADOR,SECUNDARIA
ASESINATO,ZONA 5,LOS RIOS,URBANO,VIA PUBLICA,2016-04-08,CUCHILLO            ,ACTOS DE ODIO,MUJER,SOLTERO,ECUADOR,PRIMARIA
ASESINATO,ZONA 3,TUNGURAHUA,RURAL,INTERIOR DE VEHICULO PARTICULAR,2016-04-08,CUCHILLO            ,ROBO A PERSONAS,HOMBRE,CASADO,ECUADOR,BACHILLERATO
HOMICIDIO,ZONA 9,D.M. QUITO,URBANO,DEPARTAMENTO EN CASA O EDIFICIO,2016-04-09,CARABINA,SENTIMENTAL,HOMBRE,SOLTERO,ECUADOR,PRIMARIA
ASESINATO,ZONA 5,LOS RIOS,URBANO,VIA PUBLICA,2016-04-10,PISTOLA             ,EMOCIONAL,HOMBRE,CASADO,ECUADOR,PRIMARIA
HOMICIDIO,ZONA 1,ESMERALDAS,URBANO,VIA PUBLICA,2016-04-10,OTRO,AMENAZA,HOMBRE,SOLTERO,ECUADOR,PRIMARIA
ASESINATO,ZONA 9,D.M. QUITO,URBANO,CASA/VILLA,2016-04-03,CORTO PUNZANTE,EMOCIONAL,MUJER,SOLTERO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 5,GUAYAS,RURAL,HACIENDAS,2016-04-10,MACHETE             ,AMENAZA,HOMBRE,SOLTERO,ECUADOR,PRIMARIA
ASESINATO,ZONA 4,SANTO DOMINGO DE LOS TSACHILAS,URBANO,HOTELES,2016-04-10,AGROQUIMICO,SENTIMENTAL,MUJER,SOLTERO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 4,MANABI,RURAL,QUEBRADAS,2016-04-05,HIDROCARBUROS,ACTOS DE ODIO,MUJER,SOLTERO,ECUADOR,PRIMARIA
ASESINATO,ZONA 4,MANABI,RURAL,QUEBRADAS,2016-04-05,HIDROCARBUROS,ACTOS DE ODIO,MUJER,SOLTERO,ECUADOR,NINGUNA
ASESINATO,ZONA 3,COTOPAXI,RURAL,VIA PUBLICA,2016-04-10,CUCHILLO            ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,SUPERIOR
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2016-04-11,REVOLVER            ,ROBO A PERSONAS,HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 5,LOS RIOS,URBANO,CENTROS COMERCIALES,2016-04-12,CUCHILLO            ,EMOCIONAL,MUJER,CASADO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 2,PICHINCHA,URBANO,INTERIOR DE VEHICULO PARTICULAR,2016-04-12,REVOLVER            ,ROBO DE CARROS,HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 9,D.M. QUITO,URBANO,CASA/VILLA,2016-04-13,CUCHILLO            ,SENTIMENTAL,MUJER,SOLTERO,ECUADOR,INICIAL
ASESINATO,ZONA 8,D.M. GUAYAQUIL,RURAL,VIA PUBLICA,2016-04-12,REVOLVER            ,AMENAZA,HOMBRE,SOLTERO,ECUADOR,ELEMENTAL
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2016-04-13,PISTOLA             ,AMENAZA,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2016-04-13,PISTOLA             ,AMENAZA,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 4,MANABI,URBANO,HOSTALES,2016-04-13,CINTA DE EMBALAJE,ACTOS DE ODIO,HOMBRE,SOLTERO,ECUADOR,PRIMARIA
ASESINATO,ZONA 7,EL ORO,URBANO,VIA PUBLICA,2016-04-12,PISTOLA             ,AMENAZA,HOMBRE,SOLTERO,ECUADOR,SUPERIOR
ASESINATO,ZONA 5,GUAYAS,RURAL,CASA/VILLA,2016-04-13,PISTOLA             ,MALTRATO,HOMBRE,CASADO,ECUADOR,BASICA
ASESINATO,ZONA 4,MANABI,RURAL,FINCA,2016-04-14,MACHETE             ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2016-04-14,PALO,RIÑAS,HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
HOMICIDIO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2016-04-12,PISTOLA             ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2016-04-15,OTROS ARMA CORTA,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2016-04-15,OTROS ARMA CORTA,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,SOLTERO,ECUADOR,SECUNDARIA
HOMICIDIO,ZONA 5,LOS RIOS,URBANO,VIA PUBLICA,2016-04-16,CUCHILLO            ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,BASICA
HOMICIDIO,ZONA 3,COTOPAXI,URBANO,CASA/VILLA,2016-04-16,CUCHILLO            ,MALTRATO,HOMBRE,DIVORCIADO,ECUADOR,BACHILLERATO
HOMICIDIO,ZONA 9,D.M. QUITO,URBANO,MECANICAS,2016-04-16,OTRO,RIÑAS,HOMBRE,CASADO,ECUADOR,SECUNDARIA
ASESINATO,ZONA 6,AZUAY,URBANO,VIA PUBLICA,2016-04-15,PISTOLA             ,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,SOLTERO,ECUADOR,INICIAL
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,CASA/VILLA,2016-04-16,PISTOLA             ,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,SOLTERO,COLOMBIA,
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,CASA/VILLA,2016-04-16,PISTOLA             ,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,SOLTERO,COLOMBIA,
HOMICIDIO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2016-04-16,CUCHILLO            ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,BASICA
HOMICIDIO,ZONA 7,EL ORO,RURAL,VIA PUBLICA,2016-04-15,REVOLVER            ,ROBO DE CARROS,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 6,AZUAY,RURAL,VIA PUBLICA,2016-04-16,OTROS ARMA CORTA,ROBO DE CARROS,HOMBRE,SOLTERO,ECUADOR,BASICA
