Tipo Muert.,Zona,Subzona,Area del Hecho,Lugar,Fecha Infraccion,Tipo Arma,Presunta Motivacion Observacion,Sexo,Estado Civil,Nacionalidad,Instruccion
ASESINATO,ZONA 5,LOS RIOS,RURAL,VIA PUBLICA,2020-02-16,,AMENAZA,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 1,IMBABURA,RURAL,VIA PUBLICA,2020-02-15,,ROBO A PERSONAS,HOMBRE,CASADO,ECUADOR,
ASESINATO,ZONA 5,GUAYAS,URBANO,BARES,2020-02-15,REVOLVER            ,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
HOMICIDIO,ZONA 1,CARCHI,URBANO,VIA PUBLICA,2020-02-16,,RIÑAS,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 5,LOS RIOS,URBANO,VIA PUBLICA,2020-02-16,,AMENAZA,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2020-02-16,PISTOLA             ,DEUDAS,HOMBRE,CASADO,ECUADOR,SUPERIOR
HOMICIDIO,ZONA 7,EL ORO,RURAL,VIA PUBLICA,2020-02-16,,RIÑAS,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2020-02-17,PISTOLA             ,RIÑAS,HOMBRE,CASADO,ECUADOR,
ASESINATO,ZONA 5,GUAYAS,RURAL,TRANSPORTE PRIVADO,2020-02-17,,ROBO A PERSONAS,HOMBRE,DIVORCIADO,ECUADOR,
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,LOCALES DE NECESIDADES BASICAS,2020-02-18,PISTOLA             ,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,CASADO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 5,GUAYAS,URBANO,LOCALES DE NECESIDADES BASICAS,2020-02-18,,AMENAZA,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 5,GUAYAS,URBANO,CASA/VILLA,2020-02-18,PISTOLA             ,SENTIMENTAL,MUJER,SOLTERO,ECUADOR,
HOMICIDIO,ZONA 6,MORONA SANTIAGO,URBANO,VIA PUBLICA,2020-02-15,,RIÑAS,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2020-02-19,PISTOLA             ,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
HOMICIDIO,ZONA 3,COTOPAXI,RURAL,CASA/VILLA,2020-02-18,,MALTRATO,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 4,MANABI,URBANO,VIA PUBLICA,2020-02-19,,EVASION DE LA JUSTICIA,HOMBRE,SOLTERO,ECUADOR,SECUNDARIA
ASESINATO,ZONA 5,LOS RIOS,URBANO,CASA/VILLA,2020-02-20,REVOLVER            ,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,SOLTERO,ECUADOR,INICIAL
HOMICIDIO,ZONA 8,D.M. GUAYAQUIL,URBANO,CENTROS DE REHABILITACION SOCIAL,2020-02-19,OBJETO CONTUSO,AMENAZA,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2020-02-20,PISTOLA             ,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,SOLTERO,ECUADOR,BASICA
HOMICIDIO,ZONA 5,SANTA ELENA,RURAL,VIA PUBLICA,2020-02-20,,RIÑAS,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 6,AZUAY,URBANO,CENTROS DE REHABILITACION SOCIAL,2020-02-20,CUERDA,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 6,AZUAY,URBANO,CENTROS DE REHABILITACION SOCIAL,2020-02-20,PRENDA TEXTIL,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 6,AZUAY,URBANO,CENTROS DE REHABILITACION SOCIAL,2020-02-20,PRENDA TEXTIL,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 6,AZUAY,URBANO,CENTROS DE REHABILITACION SOCIAL,2020-02-20,CUERDA,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 6,AZUAY,URBANO,CENTROS DE REHABILITACION SOCIAL,2020-02-20,CUERDA,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,SOLTERO,ECUADOR,PRIMARIA
ASESINATO,ZONA 6,AZUAY,URBANO,CENTROS DE REHABILITACION SOCIAL,2020-02-20,CUERDA,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 4,MANABI,RURAL,CASA/VILLA,2020-02-22,CUCHILLO            ,ROBO A DOMICILIOS,MUJER,CASADO,ECUADOR,
HOMICIDIO,ZONA 9,D.M. QUITO,URBANO,CASA/VILLA,2020-02-19,OBJETO CONTUSO,MALTRATO,MUJER,SOLTERO,ECUADOR,
HOMICIDIO,ZONA 9,D.M. QUITO,URBANO,VIA PUBLICA,2020-02-23,,ROBO A PERSONAS,HOMBRE,SOLTERO,ECUADOR,
HOMICIDIO,ZONA 9,D.M. QUITO,URBANO,VIA PUBLICA,2020-02-22,,ROBO A PERSONAS,HOMBRE,SOLTERO,ECUADOR,
HOMICIDIO,ZONA 9,D.M. QUITO,URBANO,VIA PUBLICA,2020-02-23,,ROBO A PERSONAS,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 1,ESMERALDAS,URBANO,VIA PUBLICA,2020-02-23,,RIÑAS,HOMBRE,SOLTERO,ECUADOR,
HOMICIDIO,ZONA 4,SANTO DOMINGO DE LOS TSACHILAS,URBANO,VIA PUBLICA,2020-02-23,,RIÑAS,HOMBRE,SOLTERO,ECUADOR,
HOMICIDIO,ZONA 4,SANTO DOMINGO DE LOS TSACHILAS,URBANO,VIA PUBLICA,2020-02-23,,RIÑAS,HOMBRE,CASADO,ECUADOR,
ASESINATO,ZONA 3,COTOPAXI,RURAL,CASA/VILLA,2020-02-23,,LITIGIO DE TIERRAS,HOMBRE,CASADO,ECUADOR,
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2020-02-23,,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2020-02-23,,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2020-02-23,,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,SOLTERO,ECUADOR,INICIAL
ASESINATO,ZONA 5,LOS RIOS,URBANO,VIA PUBLICA,2020-02-16,PISTOLA             ,AMENAZA,HOMBRE,CASADO,ECUADOR,
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,CASA/VILLA,2020-02-25,,RIÑAS,HOMBRE,SOLTERO,ECUADOR,
HOMICIDIO,ZONA 8,D.M. GUAYAQUIL,RURAL,RIO,2020-02-24,,RIÑAS,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2020-02-25,,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 4,MANABI,URBANO,CASA/VILLA,2020-02-25,,ROBO A DOMICILIOS,HOMBRE,CASADO,ECUADOR,
ASESINATO,ZONA 7,EL ORO,URBANO,VIA PUBLICA,2020-02-25,,AMENAZA,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,CASA/VILLA,2020-02-24,,SENTIMENTAL,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,CASA/VILLA,2020-02-24,,SENTIMENTAL,MUJER,DIVORCIADO,ECUADOR,
ASESINATO,ZONA 1,IMBABURA,URBANO,VIA PUBLICA,2020-02-25,,RIÑAS,HOMBRE,SOLTERO,ECUADOR,
HOMICIDIO,ZONA 9,D.M. QUITO,URBANO,CASA/VILLA,2020-02-25,CORTO PUNZANTE,AMENAZA,HOMBRE,DIVORCIADO,ECUADOR,
FEMICIDIO,ZONA 3,COTOPAXI,RURAL,CASA/VILLA,2020-02-25,NINGUNA,MALTRATO,MUJER,CASADO,ECUADOR,
ASESINATO,ZONA 1,ESMERALDAS,URBANO,VIA PUBLICA,2020-02-26,,RIÑAS,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 1,ESMERALDAS,URBANO,VIA PUBLICA,2020-02-26,,RIÑAS,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2020-02-25,,RIÑAS,HOMBRE,SOLTERO,NO DETERMINADO,
ASESINATO,ZONA 7,EL ORO,RURAL,CASA/VILLA,2020-02-25,,AMENAZA,HOMBRE,CASADO,ECUADOR,NINGUNA
ASESINATO,ZONA 4,SANTO DOMINGO DE LOS TSACHILAS,URBANO,VIA PUBLICA,2020-02-26,SUBAMETRALLADORA    ,AMENAZA,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 5,GUAYAS,URBANO,VIA PUBLICA,2020-02-26,,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,SOLTERO,ECUADOR,
HOMICIDIO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2020-02-26,,EMOCIONAL,HOMBRE,SOLTERO,ECUADOR,
FEMICIDIO,ZONA 9,D.M. QUITO,URBANO,CASA/VILLA,2020-02-27,,MALTRATO,MUJER,SOLTERO,ECUADOR,
ASESINATO,ZONA 7,EL ORO,RURAL,VIA PUBLICA,2020-02-27,PISTOLA             ,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,CASADO,ECUADOR,
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,INTERIOR DE VEHICULO PARTICULAR,2020-02-27,,AMENAZA,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 7,EL ORO,URBANO,VIA PUBLICA,2020-02-29,PISTOLA             ,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2020-02-29,,RIÑAS,HOMBRE,SOLTERO,ECUADOR,
HOMICIDIO,ZONA 4,SANTO DOMINGO DE LOS TSACHILAS,URBANO,VIA PUBLICA,2020-02-28,CUCHILLO            ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 7,EL ORO,URBANO,VIA PUBLICA,2020-02-29,PISTOLA             ,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,CASADO,ECUADOR,BASICA
ASESINATO,ZONA 1,SUCUMBIOS,RURAL,VIA PUBLICA,2020-02-29,,DEUDAS,HOMBRE,DIVORCIADO,ECUADOR,
ASESINATO,ZONA 9,D.M. QUITO,URBANO,INTERIOR DE TAXI,2020-02-29,PISTOLA             ,LITIGIO DE TIERRAS,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 5,LOS RIOS,URBANO,VIA PUBLICA,2020-02-29,,AMENAZA,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 5,GUAYAS,URBANO,CASA/VILLA,2020-02-29,,AMENAZA,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2020-02-29,,AMENAZA,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2020-01-08,,ROBO A PERSONAS,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2020-03-02,PISTOLA             ,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,SOLTERO,COLOMBIA,
HOMICIDIO,ZONA 9,D.M. QUITO,URBANO,VIA PUBLICA,2020-03-02,,ROBO A PERSONAS,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2020-03-02,,RIÑAS,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2020-02-24,,RIÑAS,HOMBRE,SOLTERO,ECUADOR,
FEMICIDIO,ZONA 4,MANABI,URBANO,CASA/VILLA,2020-03-01,,MALTRATO,MUJER,DIVORCIADO,ECUADOR,
ASESINATO,ZONA 1,SUCUMBIOS,URBANO,VIA PUBLICA,2020-03-03,,AMENAZA,HOMBRE,DIVORCIADO,ECUADOR,
HOMICIDIO,ZONA 9,D.M. QUITO,URBANO,INDUSTRIAS,2020-03-04,,ROBO A UNIDADES ECONÓMICAS,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 5,LOS RIOS,URBANO,VIA PUBLICA,2020-03-04,REVOLVER            ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 6,AZUAY,RURAL,VIA PUBLICA,2020-02-27,,ROBO A PERSONAS,HOMBRE,SOLTERO,VENEZUELA,
ASESINATO,ZONA 5,LOS RIOS,RURAL,CASA/VILLA,2020-03-04,,AMENAZA,HOMBRE,SOLTERO,ECUADOR,PRIMARIA
ASESINATO,ZONA 7,EL ORO,URBANO,VIA PUBLICA,2020-03-05,,RIÑAS,HOMBRE,CASADO,ECUADOR,
ASESINATO,ZONA 5,LOS RIOS,URBANO,CASA/VILLA,2020-03-03,CORTO PUNZANTE,SENTIMENTAL,MUJER,SOLTERO,VENEZUELA,
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2020-03-06,,AMENAZA,HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
HOMICIDIO,ZONA 6,MORONA SANTIAGO,RURAL,"TIENDAS, MICROMERCADO, ABARROTES",2020-03-07,,RIÑAS,HOMBRE,DIVORCIADO,ECUADOR,
ASESINATO,ZONA 5,GUAYAS,URBANO,CASA/VILLA,2020-03-06,,AMENAZA,MUJER,SOLTERO,PERU,
ASESINATO,ZONA 5,LOS RIOS,RURAL,VIA PUBLICA,2020-03-07,REVOLVER            ,ROBO DE CARROS,HOMBRE,CASADO,ECUADOR,
ASESINATO,ZONA 5,LOS RIOS,RURAL,VIA PUBLICA,2020-03-07,,AMENAZA,HOMBRE,SOLTERO,ECUADOR,SECUNDARIA
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2020-03-07,,AMENAZA,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2020-03-07,PISTOLA             ,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,SOLTERO,ECUADOR,PRIMARIA
HOMICIDIO,ZONA 9,D.M. QUITO,URBANO,VIA PUBLICA,2020-03-08,,RIÑAS,HOMBRE,CASADO,ECUADOR,
ASESINATO,ZONA 3,CHIMBORAZO,URBANO,CASA/VILLA,2020-03-07,,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,CASADO,ECUADOR,PRIMARIA
HOMICIDIO,ZONA 5,LOS RIOS,RURAL,CASA/VILLA,2020-03-08,,RIÑAS,HOMBRE,CASADO,ECUADOR,
ASESINATO,ZONA 4,MANABI,RURAL,CASA/VILLA,2020-03-08,,ACTOS DE ODIO,HOMBRE,SOLTERO,ECUADOR,
HOMICIDIO,ZONA 7,EL ORO,URBANO,VIA PUBLICA,2020-03-08,PISTOLA             ,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,CASADO,ECUADOR,
HOMICIDIO,ZONA 9,D.M. QUITO,URBANO,HOSPITALES,2020-03-08,,ROBO A PERSONAS,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2020-03-10,,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,CASADO,ECUADOR,BACHILLERATO
HOMICIDIO,ZONA 2,PICHINCHA,URBANO,DEPARTAMENTO EN CASA O EDIFICIO,2020-03-10,,EMOCIONAL,MUJER,SOLTERO,ECUADOR,
ASESINATO,ZONA 5,SANTA ELENA,URBANO,CASA/VILLA,2020-03-03,,ACTOS DE ODIO,MUJER,SOLTERO,ARGENTINA,
ASESINATO,ZONA 7,EL ORO,URBANO,VIA PUBLICA,2020-03-10,,ROBO A PERSONAS,HOMBRE,SOLTERO,PERU,
HOMICIDIO,ZONA 4,SANTO DOMINGO DE LOS TSACHILAS,RURAL,VIA PUBLICA,2020-02-24,,RIÑAS,HOMBRE,EN UNION DE HECHO,VENEZUELA,
ASESINATO,ZONA NO DELIMITADA,ZONA NO DELIMITADA,RURAL,FINCA,2020-03-11,,AMENAZA,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 1,ESMERALDAS,URBANO,VIA PUBLICA,2020-03-12,,RIÑAS,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 7,EL ORO,URBANO,VIA PUBLICA,2020-03-01,PISTOLA             ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 1,SUCUMBIOS,RURAL,VIA PUBLICA,2020-03-11,,AMENAZA,HOMBRE,SOLTERO,COLOMBIA,
HOMICIDIO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2020-03-12,,RIÑAS,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 8,D.M. GUAYAQUIL,RURAL,VIA PUBLICA,2020-03-05,,ROBO DE CARROS,HOMBRE,SOLTERO,ECUADOR,
HOMICIDIO,ZONA 6,AZUAY,URBANO,PARQUES Y PLAZAS,2020-03-12,,RIÑAS,HOMBRE,SOLTERO,ECUADOR,PRIMARIA
HOMICIDIO,ZONA 7,EL ORO,URBANO,VIA PUBLICA,2020-03-12,CUCHILLO            ,EMOCIONAL,HOMBRE,SOLTERO,ECUADOR,
HOMICIDIO,ZONA 7,ZAMORA CHINCHIPE,RURAL,VIA PUBLICA,2020-03-12,,RIÑAS,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 7,EL ORO,RURAL,FINCA,2020-03-13,,AMENAZA,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2020-03-13,,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 3,CHIMBORAZO,URBANO,CASA/VILLA,2020-03-10,,ROBO A PERSONAS,HOMBRE,CASADO,ECUADOR,
HOMICIDIO,ZONA 9,D.M. QUITO,URBANO,VIA PUBLICA,2020-03-14,,RIÑAS,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 5,GUAYAS,URBANO,QUEBRADAS,2020-03-14,,ROBO A PERSONAS,HOMBRE,SOLTERO,ECUADOR,
HOMICIDIO,ZONA 9,D.M. QUITO,URBANO,VIA PUBLICA,2020-03-15,,RIÑAS,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 5,GUAYAS,URBANO,CASA/VILLA,2020-03-14,PISTOLA             ,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2020-03-15,,RIÑAS,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 5,GUAYAS,RURAL,VIA PUBLICA,2020-03-15,,ROBO A PERSONAS,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 5,SANTA ELENA,URBANO,CASA/VILLA,2020-03-15,,AMENAZA,HOMBRE,CASADO,COLOMBIA,
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,CASA/VILLA,2020-03-15,,AMENAZA,HOMBRE,EN UNION DE HECHO,ECUADOR,
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2020-03-15,,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 4,MANABI,RURAL,FINCA,2020-03-14,,DEUDAS,HOMBRE,SOLTERO,ECUADOR,
HOMICIDIO,ZONA 9,D.M. QUITO,URBANO,VIA PUBLICA,2020-03-14,CUCHILLO            ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,
HOMICIDIO,ZONA 9,D.M. QUITO,URBANO,CASA/VILLA,2020-03-16,,RIÑAS,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 5,GUAYAS,URBANO,VIA PUBLICA,2020-03-16,,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2020-03-16,,AMENAZA,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2020-03-16,,AMENAZA,HOMBRE,SOLTERO,ECUADOR,SECUNDARIA
ASESINATO,ZONA 8,D.M. GUAYAQUIL,RURAL,VIA PUBLICA,2020-03-17,,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,DIVORCIADO,ECUADOR,
ASESINATO,ZONA 6,CAÑAR,RURAL,VIA PUBLICA,2020-03-10,,RIÑAS,HOMBRE,SOLTERO,ECUADOR,
SICARIATO,ZONA 5,LOS RIOS,URBANO,VIA PUBLICA,2020-03-17,,AMENAZA,HOMBRE,CASADO,ECUADOR,
SICARIATO,ZONA 5,LOS RIOS,RURAL,VIA PUBLICA,2020-03-17,,AMENAZA,HOMBRE,SOLTERO,ECUADOR,
HOMICIDIO,ZONA 8,D.M. GUAYAQUIL,URBANO,CASA/VILLA,2020-03-13,,ROBO A PERSONAS,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2020-03-19,,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),MUJER,DIVORCIADO,ECUADOR,
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2020-03-19,,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
HOMICIDIO,ZONA 4,SANTO DOMINGO DE LOS TSACHILAS,URBANO,CASA/VILLA,2020-03-20,,TRANSTORNOS MENTALES,MUJER,VIUDO,ECUADOR,
ASESINATO,ZONA 1,ESMERALDAS,RURAL,FINCA,2020-03-20,,LITIGIO DE TIERRAS,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 5,GUAYAS,RURAL,VIA PUBLICA,2020-03-20,,AMENAZA,HOMBRE,SOLTERO,ECUADOR,
HOMICIDIO,ZONA 6,AZUAY,URBANO,VIA PUBLICA,2020-03-21,,RIÑAS,HOMBRE,SOLTERO,VENEZUELA,
HOMICIDIO,ZONA 9,D.M. QUITO,URBANO,MERCADOS,2020-03-22,,RIÑAS,HOMBRE,SOLTERO,VENEZUELA,
ASESINATO,ZONA 5,GUAYAS,URBANO,VIA PUBLICA,2020-03-12,PISTOLA             ,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,DIVORCIADO,ECUADOR,BASICA
ASESINATO,ZONA 7,EL ORO,URBANO,CASA/VILLA,2020-03-24,,AMENAZA,HOMBRE,EN UNION DE HECHO,ECUADOR,
ASESINATO,ZONA 6,CAÑAR,RURAL,VIA PUBLICA,2020-03-25,CUCHILLO            ,EMOCIONAL,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2020-03-25,,ROBO A PERSONAS,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 5,GUAYAS,RURAL,VIA PUBLICA,2020-03-26,,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,SOLTERO,ECUADOR,INICIAL
HOMICIDIO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2020-03-26,,ROBO A PERSONAS,HOMBRE,CASADO,ECUADOR,
ASESINATO,ZONA 2,PICHINCHA,URBANO,CENTROS Y SUBCENTROS DE SALUD,2020-03-27,,MALTRATO,MUJER,SOLTERO,ECUADOR,
HOMICIDIO,ZONA 9,D.M. QUITO,URBANO,VIA PUBLICA,2020-03-28,,RIÑAS,HOMBRE,SOLTERO,ECUADOR,
HOMICIDIO,ZONA 7,EL ORO,RURAL,VIA PUBLICA,2020-03-29,,RIÑAS,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 7,EL ORO,RURAL,LAGUNA - LAGO,2020-03-30,CARTUCHERA          ,ROBO A UNIDADES ECONÓMICAS,HOMBRE,CASADO,ECUADOR,
HOMICIDIO,ZONA 9,D.M. QUITO,URBANO,COVACHA/CHOZA,2020-03-30,,TRANSTORNOS MENTALES,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 4,MANABI,RURAL,CASA/VILLA,2020-03-30,,RIÑAS,HOMBRE,SOLTERO,ECUADOR,BASICA
HOMICIDIO,ZONA 9,D.M. QUITO,URBANO,VIA PUBLICA,2020-04-01,,ROBO A PERSONAS,HOMBRE,CASADO,ECUADOR,
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2020-03-31,,RIÑAS,MUJER,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 4,MANABI,RURAL,FINCA,2020-03-31,,RIÑAS,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 1,SUCUMBIOS,URBANO,CASA/VILLA,2020-04-02,,AMENAZA,HOMBRE,DIVORCIADO,ECUADOR,BASICA
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2020-04-03,,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,SOLTERO,ECUADOR,SECUNDARIA
HOMICIDIO,ZONA 1,SUCUMBIOS,URBANO,HOSPITALES,2020-04-01,OBJETO CONTUSO,MALTRATO,MUJER,,,
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,CASA/VILLA,2020-04-03,,AMENAZA,HOMBRE,SOLTERO,COLOMBIA,
ASESINATO,ZONA 6,MORONA SANTIAGO,RURAL,CASA/VILLA,2020-04-04,CUCHILLO            ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,
HOMICIDIO,ZONA 7,LOJA,URBANO,VIA PUBLICA,2020-04-03,,ROBO A PERSONAS,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 5,LOS RIOS,RURAL,VIA PUBLICA,2020-04-05,,AMENAZA,MUJER,CASADO,ECUADOR,
